// Modified for RealityIV ENB Patch 7 by DKT70 - Aug 2012. These settings have been edited to unify all light throughout the entire map.
// The timecyclemodifiers can be used to alter some of the timecycle settings depending on the area that the camera is in.
// There are boxes set up on the map to limit the far clip or to create an orange glow.
// Interiors/portals also use these modifiers.

// Line Number                       1              2               3              4                 5                      6                           7                         8                9               10              11          12          13         14                15               16           17            18                19                    20                21                 22               23             24             25         26            27                28             29              30              31           32         33            34             35                36           37             38             39             40             41               42             43                 44                  45                    46               47          48       49
// Name                         MinFarClip     MaxFarClip     MinFogStart     MaxFogStart     AmbientLight0 (RGBAM)   AmbientLight1 (RGBAM)     DirectionalLight(RGBAM)     Ped Shadow          Fog(RGBA)     NearFog(RGBA)   FogMultiplier  Near Fog     Axis     Temperature     PostFxStrength     Exposure     Exposure     Multiplier     BrightPassThreshold      MidGreyValue     IntensityBloom     ColourCorrect     ColourAdd     Desaturation     Contrast     Gamma     DesaturationFar     ContrastFar     GammaFar     DepthFxNear      DepthFxFar     LumMin    LumMax     LumAdaptDelay   GlobalReflection   MinFarDOF     MaxFarDOF     MinNearDOF     MaxNearDOF     NearBlurDOF     MidBlurDOF     FarBlurDOF     WaterReflection     ParticleHDR       AO Multiplier          SpecularPed     SkyMultiplier   Ped_AO  NearFogAmount
sexshop                            -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
Diner                              -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
hospitallobby                      -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
Trespass                           50.0         170.0            33.0           33.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
ritz                               -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
ritzf3                             -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
ritzpen                            -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
intcafe                            -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
firedept                           -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
deal                               -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
korrest                            -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
korbar                             -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
korkitch                           -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
apart                              -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
parktoilet                         -1.0         300.0            -1.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
HarlemProjects                     -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
HarlemDrug                         -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
JerSave                            -1.0          -1.0            -1.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
burgershot                         -1.0          -1.0           199.0          200.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
burgershotold                      -1.0          -1.0           199.0          200.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
HarlemTopFloor                     -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
Irishbar                           -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
boatcabs                           -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
corplobby                          -1.0         500.0            99.0          100.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
binco                              -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
gazwarehouse                       -1.0         400.0            60.0           60.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
bruciechopshop                     -1.0         150.0           299.0          300.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
playboyxlobby                      -1.0          -1.0           230.0          280.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
statuestair                        -1.0          -1.0           150.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
waste                              -1.0         200.0           299.0          300.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
Bowl                               -1.0          -1.0           200.0          250.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           1.000              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.80                 -1.0             -1.0         2.0       0
GunShop                            -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
chinagun                           -1.0          -1.0           200.0          250.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
harlem_ten                         -1.0         250.0           130.0          135.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
sw_har_decor                       -1.0         100.0           130.0          135.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
sw_har_psh                         -1.0         100.0           130.0          135.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
ten_standard                       -1.0          -1.0           299.0          300.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
ten_ornate                         -1.0          25.0           130.0          135.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
ten_modern                         -1.0         250.0           130.0          135.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
cluckinbell                        -1.0         250.0           199.0          200.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
Casino                             -1.0          -1.0            55.0           55.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
limooffice                         -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
DrugDenStair                       -1.0         450.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
project                            -1.0        1000.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
DwayneApart                        -1.0          -1.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
stair1                             -1.0         150.0            99.0          100.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
stair2                             -1.0         150.0            99.0          100.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
MH8_carpark                        100.0        100.0           854.0          855.0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0         2.0       0
MH8_Savehouse                      -1.0          -1.0           199.0          200.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
MH8_Showroom                       -1.0          -1.0            99.0          100.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
STUDIO_APART01                     -1.0         500.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
projectStair                       -1.0          24.0           300.0           -1.0          200 185 125 200 7.0  185 180 175 200 4.0          0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00              -1.0           -1.0              0               0           1.0       1.0           0.0           0.600              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 1.00                 -1.0             -1.0         2.0       0
