//EXTRASUNNY
//Midnight
250 251 255  117 175 255  255 255 255  -1  0  0  155 180 255  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  9 13 13 239  0.15  0.22  0.58  5.05  78 100 105  0 0 0  0.27  1  0.74  1  1  0.95  16  128  1.46  256  0.18  77  12  5  8  11.75  4  0  0.425  0.71 0.765 0.902  0.812 0.881 1  0.698 0.784 1  0.31 0.333 0.361  1  6.675  0  -1  -1  0.478 0.478 0.478  0.268  0.91  0  0.132  -1 0.488  8  0.667  0.688  -1  0.126  0.12  0.696  0.993  1.265  0.361 0.361 0.361  0.102  0.482 0.588 0.588  0  6  0  0.685  0  26 26 26  0  0  -1  -1  0  0.086  157.25  -1  -1  0.075  0.8  1.825  0.9  1  1  1  0.675  2  1  1
//7AM
217 176 117  255 198 117  255 255 255  -1  0  35  250 128 47  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  26 26 26 239  0.14  0.29  0.58  4.9  98 108 110  0 0 0  0.3  1  0.73  1  1  0.85  16  128  1.24  256  0.18  77  10  6  6.5  14.5  3.5  0  0.425  0.8 0.8 0.8  0.812 0.866 1  1 0.799 0.698  0.29 0.145 0.162  1  6.09  0.13  -1  -1  0.38 0.373 0.378  0.268  0.91  0  0.132  -1 0.488  8  0.667  0.688  -1  0.026  0.12  0.696  0.993  1.265  0.361 0.361 0.361  0.102  0.741 0.628 0.6  0  6  0  0.685  0  24 25 26  0  0  -1  -1  0  0.026  555  -1  -1  0  0.875  1  0.95  1  1  1  0.525  2  1  1
//9AM
121 161 199  240 229 209  255 230 194  -1  0  44  51 120 255  255 255 255  -1  -1  -1  -1  1  1500  147.1  119 120 120  105 105 105  0 0 0 239  0.2  0  0.61  2.87  107 124 128  0 0 0  0.25  1  0.85  1  1  1.18  15.94  127.65  1.47  255.43  0.1  77  10.25  4  4  8  1.5  9  0.458  0.765 0.83 0.902  0.412 0.313 0.118  0.698 0.793 1  0.31 0.335 0.361  1  1.95  0.361  -1  -1  0.471 0.508 0.561  0.396  1.434  0.285  0.132  -1 1  6.272  0.548  0.51  -1  0.373  0.4  0.124  0.89  1.265  0.89 0.89 0.89  0.14  0.941 0.862 0.706  1  8  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.3  1  1.5  0.5  1  1  1  0.725  2  1  1
//Midday
121 161 199  240 229 209  255 230 194  -1  0  44  51 120 255  255 255 255  -1  -1  -1  -1  1  1500  147.1  119 120 120  105 105 105  0 0 0 239  0.2  0  0.61  2.87  107 124 128  0 0 0  0.25  1  0.85  1  1  1.18  15.94  127.65  1.47  255.43  0.1  77  10.25  4  4  8  1.5  9  0.458  0.765 0.83 0.902  0.949 0.965 1  0.698 0.793 1  0.31 0.335 0.361  1  1.95  0.361  -1  -1  0.471 0.508 0.561  0.396  1.434  0.285  0.132  -1 1  6.272  0.548  0.51  -1  0.373  0.4  0.124  0.89  1.265  0.89 0.89 0.89  0.14  0.941 0.862 0.706  1  8  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.3  1  1.5  0.6  1  1  1  0.725  2  1  1
//6PM
121 161 199  240 229 209  255 230 194  -1  0  44  51 120 255  255 255 255  -1  -1  -1  -1  1  1500  147.1  119 120 120  105 105 105  0 0 0 239  0.2  0  0.61  2.87  107 126 128  0 0 0  0.25  1  0.85  1  1  1.18  15.94  127.65  1.47  255.43  0.1  77  10.25  4  4  8  1.5  9  0.458  0.765 0.83 0.902  0.949 0.965 1  0.698 0.793 1  0.31 0.335 0.361  1  1.95  0.361  -1  -1  0.471 0.508 0.561  0.396  1.434  0.285  0.132  -1 1  6.272  0.548  0.51  -1  0.373  0.4  0.124  0.89  1.265  0.89 0.89 0.89  0.14  0.941 0.862 0.706  1  8  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.3  1  1.5  0.65  1  1  1  0.725  2  1  1
//7PM
255 253 250  255 198 117  255 255 255  -1  0  0  255 195 155  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  66 66 66 239  0.11  0.22  0.58  4.78  138 124 98  0 0 0  0.27  1  0.88  1  1  0.84  16  128  1.46  256  0.18  77  15.5  11  11.25  12.25  13  0  0.425  0.902 0.837 0.71  0.949 0.965 1  1 0.799 0.698  0.361 0.31 0.316  1  6.675  0  -1  -1  0.478 0.478 0.478  0.268  0.91  0  0.132  -1 0.488  8  0.667  0.688  -1  0.026  0.12  0.696  0.993  1.265  0.361 0.361 0.361  0.102  0.569 0.569 0.569  0  6  0  0.685  0  24 25 26  0  0  -1  -1  0  0  555  -1  -1  0  0.675  1  1  1  1  1  0.7  2  1  1
//8PM
99 115 255  10 114 255  52 153 247  -1  0  77  0 61 245  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  84 84 84 239  0.19  0.22  0.5  3.63  98 108 110  173 222 255  0.34  1  0.94  1  1  1.31  128  255  1.46  256  0.18  77  6  11.25  11  4.25  13  0  0.425  0.647 0.722 0.91  1 0.937 0.812  0.698 0.784 1  0.31 0.333 0.361  1  5.94  0.183  -1  -1  0.478 0.478 0.478  0.268  0.91  0  0.132  -1 0.488  8  0.667  0.688  -1  0.026  0.12  0.696  0.993  1.265  0.361 0.361 0.361  0.102  0.569 0.569 0.569  0  6  0  0.685  0  26 26 26  0  0  -1  -1  0  0  555  -1  -1  0  0.45  2.35  0.95  1  1  0.925  1  2  1  1
//9PM
99 144 255  10 123 255  52 153 247  -1  0  77  0 82 245  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  84 84 84 239  0.19  0.22  0.5  3.63  98 108 110  173 222 255  0.34  1  0.94  1  1  1.31  128  255  1.46  256  0.18  77  6  11.25  11  4.25  13  0  0.425  0.647 0.74 0.91  0.812 0.866 1  0.698 0.809 1  0.31 0.333 0.361  1  5.94  0.183  -1  -1  0.478 0.478 0.478  0.268  0.91  0  0.132  -1 0.488  8  0.667  0.688  -1  0.026  0.12  0.696  0.993  1.265  0.361 0.361 0.361  0.102  0.569 0.569 0.569  0  6  0  0.685  0  26 26 26  0  0  -1  -1  0  0  555  -1  -1  0  0.45  2.35  0.95  1  1  0.925  1  2  1  1
//10PM
30 84 217  30 116 217  217 218 219  -1  0  179  0 85 255  0 0 0  -1  -1  -1  -1  0.7  1500  50  35 9 10  26 30 36  5 14 15 240  1.96  0.09  0.63  0.63  155 181 186  0 0 0  0.43  1  0.8  0.62  1  1.66  16  128  19.88  256  0.1  0  1.5  1.75  2.25  1.5  0  0  0.225  0.149 0.449 1  0.812 0.881 1  0.698 0.809 1  0.31 0.333 0.361  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  0.79  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0  0.482 0.522 0.522  0.554  6  0.363  0  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0  0.45  3  0.85  1  1  1  0.95  2  1  1

//RAIN
//Midnight
147 151 160  162 165 169  0 0 0  -1  0  79  48 72 120  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  76 76 76 125  0.17  0  0.61  2.7  99 112 120  0 0 0  0.87  1  0.92  0.82  1  1.03  16  128  1.46  256  0.11  77  0  4.88  4.33  4.5  13  10  1.393  0.29 0.301 0.322  0.486 0.628 0.871  0.698 0.809 1  0.31 0.333 0.361  1  1.298  0.155  -1  -1  0.2 0.2 0.2  0.102  1.243  0  0.132  -1 0.757  8  0.837  1.7  -1  0.354  0.4  1.112  0.842  1.265  0 0 0  0.925  0.8 0.89 0.89  0.164  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.419  130.75  -1  -1  0  0.3  2.375  0.8  1  1  1  0.75  2  1  1
//5AM
147 151 160  162 165 169  0 0 0  -1  0  79  48 72 120  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  76 76 76 125  0.17  0  0.61  2.7  99 112 120  0 0 0  0.87  1  0.92  0.82  1  1.03  16  128  1.46  256  0.11  77  0  4.88  4.33  4.5  13  10  1.393  0.29 0.301 0.322  0.486 0.628 0.871  0.698 0.809 1  0.31 0.333 0.361  1  1.298  0.155  -1  -1  0.2 0.2 0.2  0.102  1.243  0  0.132  -1 0.757  8  0.837  1.7  -1  0.354  0.4  1.112  0.842  1.265  0 0 0  0.925  0.8 0.89 0.89  0.164  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.419  130.75  -1  -1  0  0.3  2.625  0.9  1  1  1  0.75  2  1  1
//6AM
139 151 255  119 175 252  102 167 227  -1  0  2  186 200 243  255 255 255  -1  -1  -1  -1  1  1500  72.46  119 120 120  105 105 105  6 22 23 126  0.17  0  0.61  3.43  89 88 60  0 0 0  0.45  1  1.06  0.82  1  0.96  16  128  1.46  256  0.11  77  14.76  7.53  7.36  9.25  13  -2  0.48  0.404 0.42 0.459  0.494 0.602 0.871  0.698 0.784 1  0.31 0.333 0.361  1  1.387  0.156  -1  -1  0.251 0.253 0.255  0.106  1.239  0  0.132  -1 0.753  8  0.834  1.678  -1  0.349  0.4  1.108  0.843  1.265  0.013 0.013 0.013  0.91  0.796 0.886 0.886  0.161  5.05  0  0.685  0  26 26 26  0  0  -1  -1  0  0.412  145.238  -1  -1  0.197  1  2.025  0.9  1  1  1  0.75  2  1  1
//7AM
255 253 250  255 198 117  255 255 255  -1  0  132  116 130 111  255 255 255  -1  -1  -1  -1  1  1500  40.5  119 120 120  105 105 105  20 20 20 239  0.11  0.22  0.5  5.03  104 117 130  0 0 0  0.41  1  0.88  1  1  0.85  16  128  1.46  256  0.1  77  15.5  9.5  13.75  13  13  0  0.6  0.522 0.492 0.435  1 0.937 0.812  1 0.799 0.698  0.361 0.31 0.316  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.488  8  0.667  0.365  -1  0.208  0.4  0.846  0.89  1.265  0.8 0.8 0.8  0  0.569 0.569 0.569  0  8  0  0.685  0  24 25 26  0  0  -1  -1  0  0  1000  -1  -1  0  1  1.95  1.3  1  1  1  0.725  2  1  1
//9AM
186 204 222  255 205 110  255 241 222  -1  0  70  82 217 152  255 255 255  -1  -1  -1  -1  1  1500  100.83  58 72 40  199 230 196  0 0 0 240  0.15  0.06  0.5  1.28  136 138 118  0 0 0  0.32  1  0.77  0.99  3.25  1.19  15.93  127.6  1.48  255.36  0.1  217  13.25  4.98  5  7.25  13  -3  0.663  0.812 0.812 0.812  0.784 0.811 0.871  0.722 0.762 0.851  0.847 0.884 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.631 0.626 0.616  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.275  1  1.425  1  1  1  1  0.75  2  1  1
//Midday
186 204 222  255 205 110  255 241 222  -1  0  70  155 217 82  255 255 255  -1  -1  -1  -1  1  1500  100.83  58 72 40  199 230 196  0 0 0 240  0.15  0  0.5  3.65  133 143 142  0 0 0  0.48  1  0.85  1  1  0.99  15.93  127.6  1.48  255.36  0.1  217  13.25  4.98  5  7.25  0  -5  0.663  0.812 0.812 0.812  0.784 0.811 0.871  0.722 0.762 0.851  0.847 0.884 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.631 0.626 0.616  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.275  1  2.15  0.8  1  1  1  0.75  2  1  1
//6PM
186 204 222  255 205 110  255 241 222  -1  0  70  138 217 82  255 255 255  -1  -1  -1  -1  1  1500  100.83  58 72 40  199 230 196  0 0 0 240  0.15  0.06  0.5  1.28  133 143 142  0 0 0  0.32  1  0.77  1  1  0.93  15.93  127.6  1.48  255.36  0.1  217  6.75  4.98  5  7.25  13  -11  0.663  0.812 0.812 0.812  0.784 0.811 0.871  0.722 0.762 0.851  0.847 0.884 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.631 0.625 0.616  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.275  1  2.1  0.9  1  1  1  0.75  2  1  1
//7PM
255 207 138  255 198 117  227 126 100  -1  0  0  245 211 188  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  7 22 23 125  0.17  0  0.61  2.88  104 120 99  0 0 0  0.73  1  0.92  0.82  1  0.96  16  128  1.46  256  0.11  77  14.75  7.5  7.25  7.5  13  -6  0.913  0.459 0.44 0.404  0.871 0.741 0.486  1 0.799 0.698  0.361 0.31 0.316  1  1.298  0.155  -1  -1  0.251 0.247 0.25  0.102  1.243  0  0.132  -1 0.757  8  0.837  1.7  -1  0.354  0.4  1.112  0.842  1.265  0 0 0  0.925  0.89 0.818 0.8  0.164  5  0  0.685  0  24 25 26  0  0  -1  -1  0  0.419  130.75  -1  -1  0.2  1  1.775  0.85  1  1  1  0.75  2  1  1
//8PM
250 251 255  117 175 255  112 186 255  -1  0  38  39 47 69  255 255 255  -1  -1  -1  -1  1  1500  73  119 120 120  105 105 105  25 35 36 239  0.11  0.01  0.5  1.39  102 97 80  0 0 0  0.63  1  0.72  1  1  1.13  16  128  1.46  256  0.1  77  7.9  9.35  7.09  11.5  13  -4  0.505  0.902 0.919 0.961  0.812 0.866 1  0.698 0.784 1  0.31 0.333 0.361  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0.998  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0.89  1.265  0.8 0.8 0.8  0.14  0.749 0.749 0.749  0.164  8  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.45  1  1.575  1.5  1  1  1  0.701  2  1  1
//9PM
167 177 200  130 170 217  0 0 0  -1  0  134  66 107 189  255 255 255  -1  -1  -1  -1  0.8  1500  100.88  58 72 40  199 230 196  15 25 31 240  0.24  0.2  0.5  4.03  91 125 116  0 0 0  0.65  1  0.78  0.32  1  0.93  15.93  127.58  1.48  255.32  0.1  217  0  3.12  3.13  3.5  13  5  1.5  0.812 0.812 0.812  0.784 0.816 0.871  0.722 0.769 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.62 0.62 0.62  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.275  1  2.125  0.75  2  0.999  1  1  2  1  1
//10PM
186 196 222  110 177 255  222 239 255  -1  0  134  66 107 189  255 255 255  -1  -1  -1  -1  0.8  1500  100.88  58 72 40  199 230 196  0 56 60 240  0.24  0.2  0.5  4.03  91 125 116  0 0 0  0.65  1  0.78  0.32  1  0.93  15.93  127.58  1.48  255.32  0.1  217  9.75  2.23  2.25  3.5  13  5  1.5  0.812 0.812 0.812  0.784 0.816 0.871  0.722 0.769 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.62 0.62 0.62  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.275  1  1.65  0.8  2  0.999  1  1  2  1  1

//DRIZZLE
//Midnight
186 196 222  110 177 255  222 239 255  -1  0  134  66 107 189  255 255 255  -1  -1  -1  -1  1  1500  100.88  58 72 40  199 230 196  0 56 60 240  0.19  0.2  0.5  4.03  91 125 116  0 0 0  0.65  1  0.78  0.32  1  1.28  15.93  127.58  1.48  255.32  0.1  217  4  2.23  2.25  3.5  13  -1  0.69  0.812 0.812 0.812  0.784 0.816 0.871  0.722 0.769 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.62 0.62 0.62  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0  1000  -1  -1  0.275  1  2.2  0.85  1  0.999  0.55  1  1.1  1  1
//5AM
157 166 188  140 166 196  0 0 0  -1  0  174  66 107 189  255 255 255  -1  -1  -1  -1  1  1500  100.88  58 72 40  199 230 196  0 56 60 240  0.25  0.2  0.5  4.03  91 125 116  0 0 0  0.65  1  0.78  0.32  1  0.93  15.93  127.58  1.48  255.32  0.1  217  0  3.58  3.59  3.5  13  -1  0.69  0.812 0.812 0.812  0.784 0.816 0.871  0.722 0.769 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.62 0.62 0.62  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.101  1000  -1  -1  0.275  1  2.675  0.85  1  0.999  1  0.525  1.1  1  1
//6AM
114 122 194  176 192 214  0 0 0  -1  0  58  93 116 186  255 255 255  -1  -1  -1  -1  1  1500  100  58 72 40  199 230 196  0 56 60 240  0.15  0.16  0.5  2.68  104 131 140  0 0 0  0.8  1  0.75  0.32  1  1.23  16  128  1.46  256  0.1  217  0  7.15  4.91  4.75  0  -1  0.308  0.812 0.812 0.812  0.784 0.809 0.871  0.722 0.759 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.741 0.741 0.741  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.062  1000  -1  -1  0.275  1  1.575  1  1  1  1  0.925  2  1  1
//7AM
222 207 186  255 196 110  255 229 222  -1  0  58  116 186 93  255 255 255  -1  -1  -1  -1  1  1500  100  58 72 40  199 230 196  0 56 60 240  0.15  0.16  0.5  5.4  104 131 140  0 0 0  0.4  1  0.75  0.32  1  0.93  16  128  1.46  256  0.1  217  6.25  4.5  4.75  11  0  5  0.308  0.812 0.812 0.812  0.871 0.842 0.784  0.851 0.765 0.722  0.922 0.847 0.856  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.741 0.741 0.741  0  5  0  0.685  0  24 25 26  0  0  -1  -1  0  0.062  1000  -1  -1  0.275  1  1  1  1  1  1  0.925  2  1  1
//9AM
186 204 222  255 205 110  255 241 222  -1  0  58  240 240 240  255 255 255  -1  -1  -1  -1  1  1500  100  58 72 40  199 230 196  0 0 0 240  0.15  0.16  0.5  5.4  121 133 143  0 0 0  0.4  1  0.75  0.32  1  0.93  16  128  1.46  256  0.1  217  6.25  4.5  4.75  11  0  5  0.308  0.812 0.812 0.812  0.784 0.811 0.871  0.722 0.762 0.851  0.847 0.884 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.741 0.741 0.741  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.062  1000  -1  -1  0.25  0.725  1.65  0.8  1  1  1  0.925  2  1  1
//Midday
186 204 222  255 205 110  255 241 222  -1  0  58  228 255 196  255 255 255  -1  -1  -1  -1  1  1500  100  58 72 40  199 230 196  0 47 60 240  0.15  0.16  0.5  5.4  121 133 143  0 0 0  0.4  1  0.75  0.32  1  0.93  16  128  1.46  256  0.1  217  6.25  6.25  4.75  11  0  5  0.308  0.812 0.812 0.812  0.784 0.811 0.871  0.722 0.762 0.851  0.847 0.884 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.741 0.741 0.741  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.062  1000  -1  -1  0.25  0.725  1  0.9  1  1  1  0.925  2  1  1
//6PM
186 204 222  255 205 110  255 241 222  -1  0  58  240 240 240  255 255 255  -1  -1  -1  -1  1  1500  100  58 72 40  199 230 196  0 39 60 240  0.15  0.16  0.5  5.4  121 133 143  0 0 0  0.4  1  0.75  0.32  1  0.93  16  128  1.46  256  0.1  217  6.25  4.5  4.75  11  0  5  0.308  0.812 0.812 0.812  0.784 0.811 0.871  0.722 0.762 0.851  0.847 0.884 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.741 0.741 0.741  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.062  1000  -1  -1  0.25  0.725  1  0.95  1  1  1  0.925  2  1  1
//7PM
222 207 186  255 196 110  255 229 222  -1  0  58  240 240 240  255 255 255  -1  -1  -1  -1  1  1500  100  58 72 40  199 230 196  0 56 60 240  0.15  0.16  0.5  5.4  121 142 143  0 0 0  0.4  1  0.76  0.32  1  0.93  16  128  1.46  256  0.1  217  6.25  4.5  4.75  7.25  0  5  0.308  0.812 0.812 0.812  0.871 0.842 0.784  0.851 0.765 0.722  0.922 0.847 0.856  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.741 0.741 0.741  0  5  0  0.685  0  24 25 26  0  0  -1  -1  0  0.062  1000  -1  -1  0.25  0.725  1  0.85  1  1  1  0.925  2  1  1
//8PM
152 155 183  146 163 186  0 0 0  -1  0  200  153 167 209  255 255 255  -1  -1  -1  -1  1.4  1500  100.83  58 72 40  199 230 196  0 56 60 240  0.18  0.2  0.5  5.41  117 130 125  0 0 0  0.69  1  0.74  0.32  1  1.01  15.93  127.6  1.48  255.36  0.1  217  0  4.09  4.1  5  13  5  0.872  0.831 0.831 0.831  0.784 0.809 0.871  0.722 0.759 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.604 0.651 0.651  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.055  1000  -1  -1  0.275  1  1.65  0.95  1  1  1  0.825  2  1  1
//9PM
167 177 200  130 170 217  0 0 0  -1  0  200  153 172 209  255 255 255  -1  -1  -1  -1  1  1500  100.83  58 72 40  199 230 196  60 36 0 240  0.15  0.2  0.5  5.41  117 130 125  0 0 0  0.4  1  0.72  0.32  1  0.93  15.93  127.6  1.48  255.36  0.1  217  0  4.49  4.5  3  13  5  0.477  0.831 0.831 0.831  0.784 0.816 0.871  0.722 0.769 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.557 0.749 0.749  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.055  1000  -1  -1  0.275  1  2.8  0.9  1  1  1  0.825  2  1  1
//10PM
156 165 187  142 166 194  0 0 0  -1  0  200  153 172 209  255 255 255  -1  -1  -1  -1  1.4  1500  100.83  58 72 40  199 230 196  0 56 60 240  0.15  0.2  0.5  5.41  117 130 125  0 0 0  0.69  1  0.72  0.32  1  0.93  15.93  127.6  1.48  255.36  0.1  217  0  4.19  4.2  3  13  5  0.872  0.831 0.831 0.831  0.784 0.816 0.871  0.722 0.769 0.851  0.847 0.881 0.922  1  10.99  0.055  -1  -1  0.361 0.361 0.361  0.102  1.243  0  0.132  -1 0.757  8  0.667  1.7  -1  0.354  0.4  0.124  0.425  1.265  0.769 0.769 0.769  0.192  0.557 0.749 0.749  0  5  0  0.685  0  26 26 26  0  0  -1  -1  0  0.055  1000  -1  -1  0.275  1  3  0.95  1  1  1  0.825  2  1  1

//FOGGY
//Midnight
167 187 237  241 246 252  222 222 222  -1  0  218  177 193 224  255 255 255  -1  -1  -1  -1  1.2  1500  79  119 120 120  105 105 105  36 55 56 239  0.23  0  0.65  2.18  96 111 120  0 0 0  0.55  1  0.85  1  1  2  16  128  1.46  256  0.1  77  1.3  2.53  2.24  2.5  13  -8  0.527  0.678 0.792 1  0.812 0.881 1  0.698 0.809 1  0.31 0.333 0.361  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0  0  0.132  -1 0.488  8  0.667  0.365  -1  0.026  0.4  0.846  0  1.265  0.8 0.8 0.8  0  0.569 0.569 0.569  0  6  0  0.685  0  26 26 26  0  0  -1  -1  0  0.123  1000  -1  -1  0.4  1  1.9  0.8  2  1  1  0.9  0.2  2  1
//5AM
167 187 237  241 246 252  222 222 222  -1  0  218  177 193 224  255 255 255  -1  -1  -1  -1  1.2  1500  79  119 120 120  105 105 105  0 56 60 239  0.23  0  0.65  2.18  96 111 120  0 0 0  0.55  1  0.85  1  1  2  16  128  1.46  256  0.1  77  1.3  2.53  2.24  2.5  13  -8  0.527  0.608 0.689 0.839  0.812 0.881 1  0.698 0.809 1  0.31 0.333 0.361  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0  0  0.132  -1 0.488  8  0.667  0.365  -1  0.026  0.4  0.846  0  1.265  0.8 0.8 0.8  0  0.569 0.569 0.569  0  6  0  0.685  0  26 26 26  0  0  -1  -1  0  0.148  1000  -1  -1  0.4  1  2.4  0.75  2  1  1  0.9  0.2  2  1
//6AM
167 174 237  241 246 252  222 222 222  -1  0  218  177 189 224  255 255 255  -1  -1  -1  -1  1.5  1500  79  119 120 120  105 105 105  31 31 31 239  0.23  0  0.65  2.18  96 111 120  0 0 0  0.55  1  0.85  1  1  1.49  16  128  1.46  256  0.1  77  1.3  2.53  2.24  2.5  13  -8  0.527  0.678 0.77 1  0.812 0.866 1  0.698 0.784 1  0.31 0.333 0.361  1  6.613  0.215  -1  -1  0.478 0.478 0.478  0.368  0  0  0.132  -1 0.488  8  0.667  0.365  -1  0.026  0.4  0.846  0  1.265  0.8 0.8 0.8  0  0.569 0.569 0.569  0  6  0  0.685  0  26 26 26  0  0  -1  -1  0  0.149  1000  -1  -1  0.4  1  2.35  0.85  2  1  1  0.9  0.2  2  1
//7AM
255 219 166  255 198 117  255 245 242  -1  0  161  150 124 107  255 255 255  -1  -1  -1  -1  2.4  1500  73  119 120 120  105 105 105  0 56 60 239  0.1  0  0.61  2.88  109 121 122  0 0 0  0.36  1  0.76  1  1  0.85  16  128  1.46  256  0.1  77  15  9.5  8.5  14.5  13  -10  0.5  1 0.892 0.678  0.871 0.741 0.486  1 0.799 0.698  0.361 0.31 0.316  1  1.86  0.203  -1  -1  0.478 0.478 0.478  0.396  0  0  0.132  -1 0.757  8  0.667  1.7  -1  0.088  0.4  0.124  0  1.265  0.8 0.8 0.8  0.14  0.953 0.799 0.761  0.164  5  0  0.685  0  24 25 26  0  0  -1  -1  0  0.101  25  -1  -1  0.3  1  1  1.2  2  1  1  0  2  1  1
//9AM
